target,setsize,dyn,resp,rt,sub,reward,correct
Present,8,Static,1,0.809365650844484,1,Present,1
Absent,12,Static,2,1.90851040549387,1,Present,1
Present,16,Static,1,0.579634198787971,1,Present,1
Absent,12,Static,2,2.16826331010998,1,Present,1
Absent,12,Static,2,2.07833140193361,1,Present,1
Present,12,Static,1,1.30894536113556,1,Present,1
Absent,8,Static,2,1.61871348804743,1,Present,1
Absent,8,Static,2,1.21903611347807,1,Present,1
Absent,12,Static,2,1.6786574607795,1,Present,1
Present,8,Static,1,1.3289378477275,1,Present,1
Present,8,Static,1,0.679485740063683,1,Present,1
Present,16,Static,1,1.3988868177039,1,Present,1
Present,8,Static,1,0.569580908224452,1,Present,1
Present,16,Static,1,0.459682061049534,1,Present,1
Absent,12,Static,2,1.49879661169871,1,Present,1
Present,16,Static,1,0.769419222093347,1,Present,1
Absent,16,Static,2,1.32894331111129,1,Present,1
Present,12,Static,1,1.01921417973972,1,Present,1
Present,16,Static,1,0.649515878902093,1,Present,1
Present,16,Static,1,1.32894871936332,1,Present,1
Absent,8,Static,2,1.35892778808011,1,Present,1
Absent,8,Static,2,0.789396150568791,1,Present,1
Present,8,Static,1,1.10914185755064,1,Present,1
Absent,16,Static,2,1.4088862162298,1,Present,1
Absent,12,Static,2,1.16908401583896,1,Present,1
Absent,16,Static,2,1.03918501829503,1,Present,1
Present,8,Static,1,0.719439396521921,1,Present,1
Absent,8,Static,2,1.01919939852633,1,Present,1
Present,12,Static,1,0.669517026715766,1,Present,1
Present,12,Static,1,0.729438679763916,1,Present,1
Absent,16,Static,2,1.36890809483339,1,Present,1
Absent,8,Static,2,1.2689892436465,1,Present,1
Absent,12,Static,2,1.14907794596729,1,Present,1
Present,12,Static,1,0.639583098591174,1,Present,1
Absent,12,Static,2,1.0891720014024,1,Present,1
Absent,16,Static,2,0.919305363138847,1,Present,1
Absent,8,Static,2,0.589571966316726,1,Present,1
Present,12,Static,1,1.14910893188426,1,Present,1
Absent,12,Static,2,1.28899012079637,1,Present,1
Present,8,Static,1,0.759424053932889,1,Present,1
Present,16,Static,1,1.02918184552254,1,Present,1
Absent,16,Static,2,1.12910981404457,1,Present,1
Absent,8,Static,2,0.749453070020536,1,Present,1
Absent,12,Static,2,0.839357545986786,1,Present,1
Present,12,Static,1,0.589571911183157,1,Present,1
Absent,16,Static,2,1.24900209012048,1,Present,1
Absent,12,Static,2,1.29897924414763,1,Present,1
Absent,16,Static,2,1.15910311262633,1,Present,1
Absent,12,Static,2,1.11912860007033,1,Present,1
Absent,16,Static,2,1.80855751090166,1,Present,1
Present,12,Static,1,0.739439401533673,1,Present,1
Present,12,Static,1,0.569581038544129,1,Present,1
Absent,12,Static,2,1.68866127011279,1,Present,1
Present,16,Static,1,0.719526113980464,1,Present,1
Absent,8,Static,2,2.08833801814581,1,Present,1
Absent,8,Static,2,0.839365741067013,1,Present,1
Absent,16,Static,2,1.66867238734994,1,Present,1
Present,16,Static,1,1.31896495413821,1,Present,1
Present,16,Static,1,1.24900679163875,1,Present,1
Present,8,Static,1,1.58872903112569,1,Present,1
Absent,8,Static,2,1.93844380231531,1,Present,1
Present,12,Static,1,0.599559851636513,1,Present,1
Present,8,Static,1,0.789384767680531,1,Present,1
Present,8,Static,1,0.969267410155226,1,Present,1
Absent,8,Static,2,0.919276893388087,1,Present,1
Absent,12,Static,2,0.859328970978822,1,Present,1
Present,8,Static,1,0.819364442884762,1,Present,1
Present,16,Static,1,1.03919606034833,1,Present,1
Present,12,Static,1,0.979242017943761,1,Present,1
Absent,8,Static,2,1.36893923612843,1,Present,1
Present,8,Static,2,1.36892319683284,1,Present,0
Present,16,Static,1,1.01919745376108,1,Present,1
Absent,16,Static,2,1.26899406545999,1,Present,1
Absent,12,Static,2,1.14909786978205,1,Present,1
Present,8,Static,1,0.699474743119936,1,Present,1
Present,8,Static,1,0.819371074130686,1,Present,1
Absent,16,Static,2,1.86851509698863,1,Present,1
Present,8,Static,1,0.819366272367915,1,Present,1
Absent,12,Static,2,1.08916366598169,1,Present,1
Absent,8,Static,2,0.899317182096638,1,Present,1
Absent,12,Static,2,0.82935556112534,1,Present,1
Present,12,Static,1,0.92929178988561,1,Present,1
Absent,12,Static,2,1.8784921106726,1,Present,1
Present,16,Static,1,0.789403744172887,1,Present,1
Present,16,Static,1,1.26897895844922,1,Present,1
Absent,16,Static,2,1.85851784371698,1,Present,1
Absent,12,Static,2,1.29897787579466,1,Present,1
Absent,8,Static,2,0.879322570297518,1,Present,1
Present,12,Static,1,0.749433988272358,1,Present,1
Present,16,Static,1,0.749433963210322,1,Present,1
Present,12,Static,1,0.789448343441109,1,Present,1
Present,8,Static,2,1.0191987920407,1,Present,0
Absent,16,Static,2,1.3289506140045,1,Present,1
Absent,16,Static,2,1.47883030925732,1,Present,1
Absent,8,Static,2,0.949266232268201,1,Present,1
Present,12,Static,1,1.74862444990322,1,Present,1
Present,12,Static,1,0.749431447045936,1,Present,1
Absent,8,Static,2,1.03919706280431,1,Present,1
Present,16,Static,1,0.999211568341707,1,Present,1
Present,16,Dynamic,1,1.4488512154785,1,Present,1
Absent,8,Dynamic,2,2.87765943060367,1,Present,1
Present,16,Dynamic,1,0.789390561876644,1,Present,1
Present,16,Dynamic,1,0.829379289258213,1,Present,1
Present,8,Dynamic,1,0.779423688034512,1,Present,1
Absent,16,Dynamic,2,4.61624691494217,1,Present,1
Present,12,Dynamic,1,4.47636179639994,1,Present,1
Absent,8,Dynamic,2,2.56793038945398,1,Present,1
Absent,8,Dynamic,2,3.35727385594691,1,Present,1
Present,12,Dynamic,1,0.769426169115832,1,Present,1
Absent,16,Dynamic,2,1.96843125156738,1,Present,1
Present,8,Dynamic,1,0.699560788933013,1,Present,1
Absent,12,Dynamic,2,2.23820502731724,1,Present,1
Present,16,Dynamic,1,2.41806659315262,1,Present,1
Absent,12,Dynamic,2,2.62789948874706,1,Present,1
Absent,16,Dynamic,2,2.87767554007223,1,Present,1
Present,16,Dynamic,1,1.37892549746903,1,Present,1
Absent,12,Dynamic,2,3.90683101598916,1,Present,1
Present,8,Dynamic,1,1.83852864518121,1,Present,1
Present,12,Dynamic,1,1.96842083103547,1,Present,1
Absent,8,Dynamic,2,2.7578123402327,1,Present,1
Present,12,Dynamic,1,0.959256348052804,1,Present,1
Present,8,Dynamic,1,0.659501864569393,1,Present,1
Absent,12,Dynamic,2,3.80690116284859,1,Present,1
Absent,16,Dynamic,2,2.66784487995574,1,Present,1
Present,12,Dynamic,2,1.84852822916218,1,Present,0
Present,8,Dynamic,1,1.93843502080017,1,Present,1
Absent,12,Dynamic,2,2.57792780812997,1,Present,1
Absent,8,Dynamic,2,2.60787150518809,1,Present,1
Absent,16,Dynamic,2,2.27817254774163,1,Present,1
Present,8,Dynamic,1,0.979216806175828,1,Present,1
Present,8,Dynamic,1,0.889319718309707,1,Present,1
Present,16,Dynamic,1,1.62870864117031,1,Present,1
Absent,16,Dynamic,2,2.39806529497218,1,Present,1
Absent,8,Dynamic,2,2.75775161144702,1,Present,1
Present,12,Dynamic,1,0.709455039846944,1,Present,1
Absent,16,Dynamic,2,1.99839363440333,1,Present,1
Present,12,Dynamic,1,2.18825409754027,1,Present,1
Absent,12,Dynamic,2,4.54628060247524,1,Present,1
Present,8,Dynamic,1,1.0291978597561,1,Present,1
Absent,8,Dynamic,2,1.86851141797342,1,Present,1
Absent,16,Dynamic,2,1.67868192571768,1,Present,1
Absent,8,Dynamic,2,2.008418675754,1,Present,1
Present,16,Dynamic,1,0.839349085259528,1,Present,1
Present,12,Dynamic,1,0.809348168011638,1,Present,1
Absent,8,Dynamic,2,4.37644056939462,1,Present,1
Present,16,Dynamic,1,2.91762842965181,1,Present,1
Absent,12,Dynamic,2,2.47798535912989,1,Present,1
Absent,16,Dynamic,-1,4.99546106962043,1,Present,0
Absent,12,Dynamic,2,2.24818869229603,1,Present,1
Absent,12,Dynamic,2,1.8185551150309,1,Present,1
Present,16,Dynamic,2,2.71780450102779,1,Present,0
Absent,16,Dynamic,2,2.09834215828778,1,Present,1
Present,16,Dynamic,2,4.19659073730691,1,Present,0
Absent,8,Dynamic,2,2.82772394366293,1,Present,1
Present,12,Dynamic,1,1.3689346398678,1,Present,1
Present,8,Dynamic,1,1.63868193072994,1,Present,1
Present,12,Dynamic,1,2.8876524184252,1,Present,1
Absent,12,Dynamic,2,4.20660875645262,1,Present,1
Present,8,Dynamic,1,1.46883649441224,1,Present,1
Absent,8,Static,2,1.74858636659883,1,Present,1
Present,12,Static,1,1.38891537266136,1,Present,1
Present,8,Static,1,1.27900214024339,1,Present,1
Absent,16,Static,2,1.30898771490138,1,Present,1
Present,16,Static,1,0.929290396470606,1,Present,1
Absent,12,Static,2,1.25898912836419,1,Present,1
Absent,16,Static,2,1.5987309257689,1,Present,1
Present,12,Static,1,1.43884245401205,1,Present,1
Absent,12,Static,2,1.90845990176058,1,Present,1
Present,16,Static,1,0.89930444087986,1,Present,1
Absent,12,Static,2,1.29898484787736,1,Present,1
Absent,16,Static,2,1.3289548744433,1,Present,1
Present,16,Static,1,0.749423667986775,1,Present,1
Absent,12,Static,2,1.42886032279239,1,Present,1
Present,12,Static,1,1.05915695453768,1,Present,1
Absent,16,Static,2,1.33894804270494,1,Present,1
Present,8,Static,1,0.80938103353219,1,Present,1
Present,12,Static,1,0.599539602026198,1,Present,1
Absent,8,Static,2,0.939281544786354,1,Present,1
Present,8,Static,1,0.669505668887723,1,Present,1
Present,16,Static,1,0.529658027166079,1,Present,1
Absent,16,Static,2,1.46883373264609,1,Present,1
Present,8,Static,1,0.619541266101805,1,Present,1
Present,16,Static,1,1.32896234274085,1,Present,1
Absent,12,Static,2,1.19906133527184,1,Present,1
Absent,8,Static,2,0.80937539471779,1,Present,1
Present,12,Static,1,0.509633015888539,1,Present,1
Present,8,Static,1,1.3389528595053,1,Present,1
Absent,8,Static,2,0.959256077389,1,Present,1
Absent,8,Static,2,1.01922860508239,1,Present,1
Present,12,Dynamic,1,2.63786514460298,1,Present,1
Absent,16,Dynamic,2,2.95761496165505,1,Present,1
Absent,16,Dynamic,2,2.33814138138587,1,Present,1
Present,12,Dynamic,1,1.02920913237358,1,Present,1
Absent,8,Dynamic,2,2.36811449551351,1,Present,1
Present,12,Dynamic,2,4.11666722971313,1,Present,0
Absent,12,Dynamic,2,2.80774737106003,1,Present,1
Present,16,Dynamic,1,0.639519432610541,1,Present,1
Absent,12,Dynamic,2,2.13827294872499,1,Present,1
Absent,8,Dynamic,2,1.70864181243996,1,Present,1
Present,16,Dynamic,2,3.28735266402691,1,Present,0
Present,12,Dynamic,2,3.83690344844945,1,Present,0
Absent,8,Dynamic,2,3.04753152724334,1,Present,1
Present,8,Dynamic,1,0.809385800210293,1,Present,1
Present,8,Dynamic,1,2.34810080697753,1,Present,1
Absent,16,Dynamic,-1,4.99547316425196,1,Present,0
Absent,12,Dynamic,2,2.74778948423773,1,Present,1
Absent,8,Dynamic,2,2.15827239236205,1,Present,1
Present,16,Dynamic,1,0.679495323542142,1,Present,1
Absent,12,Dynamic,2,1.56874286000675,1,Present,1
Absent,16,Dynamic,2,2.32813782266567,1,Present,1
Present,16,Dynamic,1,1.09915133577306,1,Present,1
Absent,8,Dynamic,2,2.05837331963266,1,Present,1
Present,12,Dynamic,1,0.819371745777971,1,Present,1
Present,8,Dynamic,1,0.909298265751204,1,Present,1
Absent,12,Dynamic,2,2.57789460678759,1,Present,1
Present,8,Dynamic,1,3.4571810285197,1,Present,1
Absent,16,Dynamic,2,3.15743249461229,1,Present,1
Present,8,Dynamic,1,2.81771361335268,1,Present,1
Present,16,Dynamic,1,0.949264848879466,1,Present,1
Present,12,Static,1,1.4288642774809,1,Present,1
Present,12,Static,1,0.57955576662971,1,Present,1
Absent,8,Static,2,0.639533702571498,1,Present,1
Absent,8,Static,2,0.90929727331968,1,Present,1
Present,8,Static,1,0.619533126160604,1,Present,1
Present,16,Static,2,0.929285529546178,1,Present,0
Absent,12,Static,2,1.16909375469913,1,Present,1
Absent,16,Static,2,1.69864870933816,1,Present,1
Absent,12,Static,2,1.75860387449393,1,Present,1
Absent,16,Static,2,1.44886184652387,1,Present,1
Absent,12,Static,2,1.02919921808461,1,Present,1
Absent,16,Static,2,1.31896129016059,1,Present,1
Absent,8,Static,2,1.14907398626565,1,Present,1
Present,12,Static,1,1.03919002556177,1,Present,1
Absent,16,Static,2,1.48882733196297,1,Present,1
Present,16,Static,1,0.679473675505506,1,Present,1
Present,16,Static,1,0.659499789484471,1,Present,1
Absent,8,Static,2,0.89929538870274,1,Present,1
Present,12,Static,1,1.54877054282952,1,Present,1
Present,8,Static,1,0.589549265700043,1,Present,1
Present,16,Static,1,0.769399353415793,1,Present,1
Present,8,Static,1,1.13912380833062,1,Present,1
Present,8,Static,1,0.579581765325202,1,Present,1
Absent,16,Static,2,1.44885428299312,1,Present,1
Absent,12,Static,2,1.2390302440981,1,Present,1
Present,12,Static,1,1.47882542729712,1,Present,1
Absent,12,Static,2,1.54878100345923,1,Present,1
Absent,8,Static,2,1.0591784572207,1,Present,1
Present,8,Static,1,1.15907806626274,1,Present,1
Present,16,Static,1,0.569598070273059,1,Present,1
Absent,16,Dynamic,2,3.43719594506547,1,Present,1
Present,16,Dynamic,1,1.88850642574289,1,Present,1
Present,16,Dynamic,1,1.50880440078254,1,Present,1
Absent,16,Dynamic,2,2.97760757856668,1,Present,1
Present,12,Dynamic,1,0.719463360232112,1,Present,1
Present,16,Dynamic,1,1.16908411608529,1,Present,1
Present,16,Dynamic,1,2.05835347601715,1,Present,1
Present,12,Dynamic,1,0.609549731843799,1,Present,1
Absent,8,Dynamic,2,2.6578734098548,1,Present,1
Absent,12,Dynamic,2,1.84853940153334,1,Present,1
Absent,16,Dynamic,2,2.51799967420266,1,Present,1
Present,16,Dynamic,1,2.45803490551771,1,Present,1
Present,8,Dynamic,1,1.13911559320331,1,Present,1
Absent,12,Dynamic,2,2.3481260839053,1,Present,1
Absent,16,Dynamic,2,2.76775114530574,1,Present,1
Absent,12,Dynamic,2,2.75776059846612,1,Present,1
Absent,16,Dynamic,2,2.35811321236906,1,Present,1
Present,12,Dynamic,1,0.499675936043786,1,Present,1
Absent,8,Dynamic,2,2.34812047516243,1,Present,1
Absent,8,Dynamic,2,1.23903911583329,1,Present,1
Absent,12,Dynamic,2,2.54795802716762,1,Present,1
Present,12,Dynamic,1,2.36809567941418,1,Present,1
Present,8,Dynamic,1,0.499640689689841,1,Present,1
Present,12,Dynamic,1,1.44884706530866,1,Present,1
Present,8,Dynamic,1,0.84935238835169,1,Present,1
Absent,12,Dynamic,2,2.11830194476534,1,Present,1
Absent,8,Dynamic,2,1.99838360984359,1,Present,1
Absent,8,Dynamic,2,1.94844148664197,1,Present,1
Present,8,Dynamic,1,1.27899825572604,1,Present,1
Present,8,Dynamic,1,1.46882771790843,1,Present,1
Absent,12,Dynamic,2,3.79689779459659,1,Present,1
Absent,8,Dynamic,2,2.21821822966376,1,Present,1
Absent,16,Dynamic,2,2.47801886120942,1,Present,1
Absent,16,Dynamic,2,2.26818703824392,1,Present,1
Present,16,Dynamic,1,0.819398506340804,1,Present,1
Present,8,Dynamic,1,1.19906026264289,1,Present,1
Present,8,Dynamic,1,0.619551070121815,1,Present,1
Present,12,Dynamic,1,0.639518550447974,1,Present,1
Absent,16,Dynamic,2,3.51714361184895,1,Present,1
Absent,16,Dynamic,2,1.3589395619274,1,Present,1
Present,16,Dynamic,1,1.49881929727962,1,Present,1
Present,8,Dynamic,1,1.88848922861143,1,Present,1
Absent,12,Dynamic,2,3.26733669490204,1,Present,1
Present,12,Dynamic,1,2.1183311513214,1,Present,1
Absent,8,Dynamic,2,2.79772365294957,1,Present,1
Absent,12,Dynamic,2,3.44719503282977,1,Present,1
Absent,12,Dynamic,2,2.78776210716387,1,Present,1
Absent,12,Dynamic,2,2.27817790085828,1,Present,1
Absent,16,Dynamic,2,1.60872566287435,1,Present,1
Present,12,Dynamic,1,2.57792926670299,1,Present,1
Present,12,Dynamic,1,0.889318956444185,1,Present,1
Present,16,Dynamic,1,0.629545576663077,1,Present,1
Absent,8,Dynamic,2,3.35727670793494,1,Present,1
Present,8,Dynamic,1,1.00922518670632,1,Present,1
Present,16,Dynamic,1,3.08749816550517,1,Present,1
Present,8,Dynamic,1,0.559587474312139,1,Present,1
Present,16,Dynamic,1,3.07750802466217,1,Present,1
Absent,8,Dynamic,2,3.65702602375677,1,Present,1
Present,12,Dynamic,1,1.75859301789387,1,Present,1
Absent,8,Dynamic,2,3.31733025412177,1,Present,1
Absent,12,Dynamic,2,3.40721771339668,1,Present,1
Present,16,Dynamic,1,3.51716068367568,1,Present,1
Present,16,Dynamic,1,2.14828030174067,1,Present,1
Present,8,Dynamic,1,0.529606851785502,1,Present,1
Present,16,Dynamic,2,4.40642391860092,1,Present,0
Absent,16,Dynamic,2,1.75860082702638,1,Present,1
Present,12,Dynamic,1,1.47883169765919,1,Present,1
Present,16,Dynamic,1,1.90848822114276,1,Present,1
Absent,8,Dynamic,2,2.90763733146196,1,Present,1
Absent,12,Dynamic,2,2.02836017743539,1,Present,1
Absent,16,Dynamic,2,2.90765094481503,1,Present,1
Present,8,Dynamic,1,2.10830501729288,1,Present,1
Absent,8,Dynamic,1,1.48882950227926,1,Present,0
Present,12,Dynamic,1,1.93844289509252,1,Present,1
Absent,12,Dynamic,2,3.50715077439781,1,Present,1
Present,8,Dynamic,1,1.4488636359074,1,Present,1
Present,12,Dynamic,1,0.889307638713944,1,Present,1
Absent,16,Dynamic,2,1.95843168262218,1,Present,1
Present,12,Dynamic,1,0.779400791940134,1,Present,1
Absent,16,Dynamic,2,1.7286184301538,1,Present,1
Absent,8,Dynamic,2,2.24821546789644,1,Present,1
Present,8,Dynamic,1,0.72946446293281,1,Present,1
Present,16,Dynamic,1,0.96922699112838,1,Present,1
Present,8,Dynamic,1,0.579562643475583,1,Present,1
Absent,16,Dynamic,2,2.78775629291886,1,Present,1
Absent,12,Dynamic,2,1.84851063605674,1,Present,1
Absent,8,Dynamic,2,2.98759356924529,1,Present,1
Present,12,Dynamic,1,3.94677531451998,1,Present,1
Absent,12,Dynamic,2,1.33895008270338,1,Present,1
Absent,8,Dynamic,2,1.35893789283728,1,Present,1
Absent,8,Dynamic,1,3.3072849094624,2,Absent,0
Absent,8,Dynamic,1,4.26649373135115,2,Absent,0
Absent,12,Dynamic,-1,4.99543837609781,2,Absent,0
Absent,12,Dynamic,2,1.77855826068298,2,Absent,1
Present,12,Dynamic,2,2.06833380392709,2,Absent,0
Absent,8,Dynamic,1,2.48796236136877,2,Absent,0
Absent,16,Dynamic,1,3.27732052648753,2,Absent,0
Absent,8,Dynamic,1,2.90762355354855,2,Absent,0
Present,12,Dynamic,2,0.549572403571801,2,Absent,0
Present,8,Dynamic,2,0.93925472738556,2,Absent,0
Present,8,Dynamic,2,1.44882794962359,2,Absent,0
Present,8,Dynamic,2,1.74857962287933,2,Absent,0
Present,12,Dynamic,2,1.74857898131086,2,Absent,0
Present,12,Dynamic,2,1.60869988505146,2,Absent,0
Absent,12,Dynamic,1,4.46632321137986,2,Absent,0
Present,8,Dynamic,1,1.86848409446975,2,Absent,1
Present,16,Dynamic,1,4.2165112274306,2,Absent,1
Present,16,Dynamic,1,2.51796604035917,2,Absent,1
Present,8,Dynamic,1,1.72861978433866,2,Absent,1
Present,16,Dynamic,1,1.53877186258433,2,Absent,1
Absent,8,Dynamic,2,3.40720360915111,2,Absent,1
Absent,16,Dynamic,2,4.04668332625988,2,Absent,1
Absent,12,Dynamic,2,4.27649557919904,2,Absent,1
Absent,16,Dynamic,2,4.46632757203406,2,Absent,1
Absent,12,Dynamic,2,4.97590959577974,2,Absent,1
Absent,16,Dynamic,2,4.33645704003538,2,Absent,1
Present,16,Dynamic,1,1.50876533162591,2,Absent,1
Present,12,Dynamic,1,0.839335922437385,2,Absent,1
Absent,16,Dynamic,2,3.92677216833181,2,Absent,1
Present,16,Dynamic,1,1.3089236768501,2,Absent,1
Present,12,Static,1,2.01835451286024,2,Absent,1
Present,16,Static,1,0.769397198822844,2,Absent,1
Absent,8,Static,2,1.03917657977581,2,Absent,1
Present,12,Static,1,2.4679788950998,2,Absent,1
Present,8,Static,1,0.779465408815668,2,Absent,1
Absent,8,Static,2,1.70863058907344,2,Absent,1
Present,12,Static,1,1.18905426091078,2,Absent,1
Present,12,Static,1,2.18822720847857,2,Absent,1
Absent,16,Static,2,1.98838168424845,2,Absent,1
Present,16,Static,1,1.77854646686683,2,Absent,1
Absent,8,Static,2,1.32894422873142,2,Absent,1
Present,8,Static,1,1.19903942298879,2,Absent,1
Absent,8,Static,2,1.27898170864137,2,Absent,1
Absent,12,Static,1,2.75774985715179,2,Absent,0
Absent,16,Static,2,2.95760165671527,2,Absent,1
Absent,12,Static,2,2.04832749685011,2,Absent,1
Present,16,Static,1,1.69862180427481,2,Absent,1
Present,12,Static,1,0.929280933080008,2,Absent,1
Absent,16,Static,2,2.70779312620471,2,Absent,1
Absent,16,Static,2,3.73691946489089,2,Absent,1
Absent,12,Static,2,1.92840218433594,2,Absent,1
Present,16,Static,1,1.9783687092131,2,Absent,1
Present,8,Static,1,1.26897838218065,2,Absent,1
Present,16,Static,1,0.689502639783313,2,Absent,1
Present,8,Static,1,1.5687502247165,2,Absent,1
Absent,16,Static,2,2.37804488132679,2,Absent,1
Absent,12,Static,2,1.93841272843383,2,Absent,1
Absent,8,Static,2,1.63868437214842,2,Absent,1
Present,8,Static,1,0.57956798277155,2,Absent,1
Absent,12,Static,2,2.21820127010324,2,Absent,1
Absent,12,Static,2,1.95841825861135,2,Absent,1
Absent,16,Static,2,2.69780488159449,2,Absent,1
Absent,8,Static,2,1.1990568605961,2,Absent,1
Present,12,Static,1,1.17905079410775,2,Absent,1
Present,12,Static,1,0.609523789791638,2,Absent,1
Absent,16,Static,2,2.15824592420722,2,Absent,1
Absent,12,Static,2,1.71862306903131,2,Absent,1
Present,16,Static,1,1.18910774158212,2,Absent,1
Absent,16,Static,2,2.05835085224862,2,Absent,1
Absent,16,Static,2,2.47797949489905,2,Absent,1
Present,12,Static,1,1.01921777375901,2,Absent,1
Absent,12,Static,2,1.44888190645906,2,Absent,1
Absent,8,Static,2,1.45881911637298,2,Absent,1
Present,12,Static,1,0.979217168949617,2,Absent,1
Present,8,Static,1,1.32893399873683,2,Absent,1
Present,16,Static,1,1.41885386795184,2,Absent,1
Absent,8,Static,2,2.12826702576604,2,Absent,1
Absent,12,Static,2,1.62868047930351,2,Absent,1
Absent,16,Static,2,1.7985406342832,2,Absent,1
Present,8,Static,1,0.739398025843911,2,Absent,1
Present,16,Static,1,1.20903985237237,2,Absent,1
Present,8,Static,1,0.809374632017352,2,Absent,1
Present,8,Static,1,0.979245107211682,2,Absent,1
Present,8,Static,1,0.939276370263542,2,Absent,1
Present,16,Static,1,0.70947396639167,2,Absent,1
Absent,8,Static,2,1.36891988257958,2,Absent,1
Present,12,Static,2,1.27898286646996,2,Absent,0
Absent,12,Static,2,2.65784210420861,2,Absent,1
Absent,8,Static,2,1.1191227749805,2,Absent,1
Present,16,Static,1,1.43884546909794,2,Absent,1
Present,8,Static,1,0.779388561051746,2,Absent,1
Present,16,Static,1,0.929267455148874,2,Absent,1
